dt,steer_deg,speed_pwm,yaw_deg
0.033399105072021484,0.0,50.0,-95.37725975599268
0.03339338302612305,0.0,50.0,-95.30390776110717
0.033394575119018555,0.0,50.0,-95.30390776110717
0.03339672088623047,0.0,50.0,-95.25072111073285
0.033393144607543945,0.0,50.0,-95.18813846220563
0.03337359428405762,0.0,50.0,-95.18813846220563
0.03339743614196777,0.0,50.0,-95.12467760740262
0.03339242935180664,0.0,50.0,-95.05270622321814
0.03339409828186035,0.0,50.0,-95.05270622321814
0.03339576721191406,25.0,50.0,-94.98975018949078
0.03339719772338867,25.0,50.0,-94.98975018949078
0.03339195251464844,25.0,50.0,-94.92774956356288
0.034191131591796875,25.0,50.0,-94.85501714886041
0.033392906188964844,25.0,50.0,-94.85501714886041
0.033392906188964844,25.0,50.0,-94.80425824379493
0.03339195251464844,25.0,50.0,-94.80425824379493
0.03339576721191406,25.0,50.0,-94.89390945936967
0.03339242935180664,25.0,50.0,-95.09851084489048
0.03339266777038574,25.0,50.0,-95.09851084489048
0.03339719772338867,25.0,50.0,-95.3868262315846
0.03339219093322754,25.0,50.0,-95.3868262315846
0.033391475677490234,25.0,50.0,-95.63906553676908
0.033392906188964844,25.0,50.0,-95.92892464967028
0.03339672088623047,25.0,50.0,-95.92892464967028
0.03340005874633789,25.0,50.0,-96.17182594932106
0.03336596488952637,25.0,50.0,-96.46211377956695
0.033393144607543945,25.0,50.0,-96.46211377956695
0.03339266777038574,25.0,50.0,-96.70736521849693
0.03339266777038574,25.0,50.0,-96.70736521849693
0.03339266777038574,25.0,50.0,-96.97130329039813
0.03339409828186035,25.0,50.0,-97.28636520194667
0.033393144607543945,25.0,50.0,-97.28636520194667
0.033392906188964844,25.0,50.0,-97.5668599021444
0.033392906188964844,25.0,50.0,-97.5668599021444
0.033394813537597656,25.0,50.0,-97.89451374490093
0.03339362144470215,25.0,50.0,-98.17589374557573
0.033399343490600586,25.0,50.0,-98.17589374557573
0.03339242935180664,25.0,50.0,-98.48108882805667
0.03339242935180664,25.0,50.0,-98.48108882805667
0.03339838981628418,25.0,50.0,-98.75479278823416
0.033394575119018555,25.0,50.0,-99.06324291137301
0.0334012508392334,25.0,50.0,-99.06324291137301
0.03339385986328125,25.0,50.0,-99.35066483750586
0.035980939865112305,25.0,50.0,-99.65555222633411
0.0334014892578125,25.0,50.0,-99.65555222633411
0.033399343490600586,25.0,50.0,-100.02096475017268
0.03339838981628418,25.0,50.0,-100.02096475017268
0.033396244049072266,25.0,50.0,-100.33466880104604
0.03339552879333496,25.0,50.0,-100.64310945046317
0.03339338302612305,25.0,50.0,-100.64310945046317
0.033392906188964844,25.0,50.0,-101.01098939001547
0.03721261024475098,25.0,50.0,-101.31677171531781
0.033393144607543945,25.0,50.0,-101.31677171531781
0.03339362144470215,25.0,50.0,-101.65240951608608
0.033402204513549805,25.0,50.0,-101.65240951608608
0.0334014892578125,25.0,50.0,-101.9252233457721
0.03339838981628418,25.0,50.0,-102.23160127278103
0.033400535583496094,25.0,50.0,-102.23160127278103
0.033409833908081055,25.0,50.0,-102.47391597708253
0.033406734466552734,25.0,50.0,-102.47391597708253
0.03364086151123047,25.0,50.0,-102.77633819385436
0.033403873443603516,25.0,50.0,-103.03526935339184
0.033400535583496094,25.0,50.0,-103.03526935339184
0.03339409828186035,25.0,50.0,-103.34986825365166
0.03608560562133789,25.0,50.0,-103.65234024976749
0.033400535583496094,25.0,50.0,-103.65234024976749
0.03339743614196777,25.0,50.0,-103.9252724157098
0.033399105072021484,25.0,50.0,-103.9252724157098
0.033403635025024414,25.0,50.0,-104.26886947722716
0.03339529037475586,25.0,50.0,-104.56204367257273
0.03340291976928711,25.0,50.0,-104.56204367257273
0.0334019660949707,25.0,50.0,-104.88481443793114
0.03739428520202637,25.0,50.0,-105.18324425025929
0.033411502838134766,25.0,50.0,-105.18324425025929
0.033402204513549805,25.0,50.0,-105.50831482989055
0.03339505195617676,25.0,50.0,-105.50831482989055
0.033399105072021484,25.0,50.0,-105.78534261553264
0.033400535583496094,25.0,50.0,-106.06968992865261
0.03339385986328125,25.0,50.0,-106.06968992865261
0.03339838981628418,25.0,50.0,-106.3145706289392
0.03354072570800781,25.0,50.0,-106.3145706289392
0.033391475677490234,25.0,50.0,-106.54973527535685
0.03339672088623047,25.0,50.0,-106.82522520008034
0.03339266777038574,25.0,50.0,-106.82522520008034
0.03340005874633789,25.0,50.0,-107.09409419921816
0.033490896224975586,25.0,50.0,-107.36446270964899
0.03340601921081543,25.0,50.0,-107.36446270964899
0.03339886665344238,25.0,50.0,-107.66090124980386
0.0334010124206543,25.0,50.0,-107.66090124980386
0.033402442932128906,25.0,50.0,-107.9364037793787
0.033402442932128906,25.0,50.0,-108.24880447798046
0.0334019660949707,25.0,50.0,-108.24880447798046
0.033400774002075195,25.0,50.0,-108.52513342224618
0.03339958190917969,25.0,50.0,-108.52513342224618
0.033399343490600586,25.0,50.0,-108.86277846467422
0.0334019660949707,25.0,50.0,-109.15089657424717
0.03339195251464844,25.0,50.0,-109.15089657424717
0.03339266777038574,25.0,50.0,-109.45424278800606
0.036852121353149414,25.0,50.0,-109.7313869844034
0.033393144607543945,25.0,50.0,-109.7313869844034
0.03339648246765137,25.0,50.0,-110.00215561642865
0.03340315818786621,25.0,50.0,-110.00215561642865
0.03340601921081543,25.0,50.0,-110.33161138695395
